,env_view,env_step,env_memo,obj_view,toggle,pick up,drop off
261,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 93 107  98  95  99  78   0   0   0   0   0]
 [ 88 102  93  90  94  77   0   0   0   0   0]
 [ 87 101  92  89  93  78   0   0   0   0   0]
 [100 128 119 116 120  98   0   0   0   0   0]
 [ 89 112  99  96 100  82   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 14 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [10 10 10  9  7  0  0  0  0  0  0]
 [10 10 10  9  7  0  0  0  0  0  0]
 [10 10 10  9  7  0  0  0  0  0  0]
 [10 10 10  9  7  5  0  0  0  0  0]
 [10 10 10  9  7  5  0  0  0  0  0]]",[ 990 1446 1628    0   78   94   96    0    0    0    0],[ 0 25 36  0  0  1  1  0  0  0  0],[ 0  8 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
262,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 94 108  99  95  99  78   0   0   0   0   0]
 [ 89 103  94  90  94  77   0   0   0   0   0]
 [ 88 102  93  89  93  78   0   0   0   0   0]
 [101 129 120 116 120  98   0   0   0   0   0]
 [ 90 113 100  96 100  82   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 15 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [10 10 10  8  6  0  0  0  0  0  0]
 [10 10 10  8  6  0  0  0  0  0  0]
 [10 10 10  8  6  0  0  0  0  0  0]
 [10 10 10  8  6  4  0  0  0  0  0]
 [10 10 10  8  6  4  0  0  0  0  0]]",[ 990 1454 1635    0   78   94   96    0    0    0    0],[ 0 25 36  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
263,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 94 108  99  95  99  78   0   0   0   0   0]
 [ 89 103  94  90  94  77   0   0   0   0   0]
 [ 88 102  93  89  93  78   0   0   0   0   0]
 [102 130 121 117 121  99   0   0   0   0   0]
 [ 91 114 101  97 101  83   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 16 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 9  9  9  7  5  0  0  0  0  0  0]
 [ 9  9  9  7  5  0  0  0  0  0  0]
 [ 9  9  9  7  5  0  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]]",[ 990 1458 1643    0   78   94   96    0    0    0    0],[ 0 25 36  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
264,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 94 108  99  95  99  78   0   0   0   0   0]
 [ 89 103  94  90  94  77   0   0   0   0   0]
 [ 88 102  93  89  93  78   0   0   0   0   0]
 [102 130 121 117 121  99   0   0   0   0   0]
 [ 91 114 101  97 101  83   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 16 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 9  9  9  7  5  0  0  0  0  0  0]
 [ 9  9  9  7  5  0  0  0  0  0  0]
 [ 9  9  9  7  5  0  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]]",[ 990 1458 1643    0   78   94   96    0    0    0    0],[ 0 25 36  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
265,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 94 108 100  96 100  79   0   0   0   0   0]
 [ 89 103  95  91  95  78   0   0   0   0   0]
 [ 88 102  94  90  94  79   0   0   0   0   0]
 [102 130 122 118 122 100   0   0   0   0   0]
 [ 91 114 102  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 17 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 8  8 10 10 10 10  0  0  0  0  0]
 [ 8  8 10 10 10 10  0  0  0  0  0]
 [ 8  8 10 10 10 10  0  0  0  0  0]
 [ 9  9 10 10 10 10  0  0  0  0  0]
 [ 9  9 10 10 10 10  0  0  0  0  0]]",[1005 1468 1650    0   79   95   97    0    0    0    0],[ 0 25 36  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
266,"[[ 69  78  76  76  77  59   0   0   0   0   0]
 [ 95 109 101  97 101  80   0   0   0   0   0]
 [ 90 104  96  92  96  79   0   0   0   0   0]
 [ 89 103  95  91  95  80   0   0   0   0   0]
 [103 131 123 119 123 101   0   0   0   0   0]
 [ 91 114 102  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 8  8  9  9  9  9  0  0  0  0  0]]",[1005 1482 1663    0   80   96   98    0    0    0    0],[ 0 25 36  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
267,"[[ 70  79  77  77  78  60   0   0   0   0   0]
 [ 96 110 102  98 102  81   0   0   0   0   0]
 [ 91 105  97  93  97  80   0   0   0   0   0]
 [ 90 104  96  92  96  81   0   0   0   0   0]
 [103 131 123 119 123 101   0   0   0   0   0]
 [ 91 114 102  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  9 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 9  9  9  9  9  9  0  0  0  0  0]
 [ 7  7  8  8  8  8  0  0  0  0  0]]",[1005 1492 1674    0   81   97   99    0    0    0    0],[ 0 25 36  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
268,"[[ 71  80  78  78  79  61   0   0   0   0   0]
 [ 97 111 103  99 103  82   0   0   0   0   0]
 [ 92 106  98  94  98  81   0   0   0   0   0]
 [ 91 105  97  93  97  82   0   0   0   0   0]
 [103 131 123 119 123 101   0   0   0   0   0]
 [ 91 114 102  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13 10 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 8  8  8  8  8  8  0  0  0  0  0]
 [ 6  6  7  7  7  7  0  0  0  0  0]]",[1005 1502 1685    0   82   98  100    0    0    0    0],[ 0 26 36  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
269,"[[ 72  81  79  78  79  61   0   0   0   0   0]
 [ 98 112 104  99 103  82   0   0   0   0   0]
 [ 93 107  99  94  98  81   0   0   0   0   0]
 [ 92 106  98  93  97  82   0   0   0   0   0]
 [104 132 124 119 123 101   0   0   0   0   0]
 [ 92 115 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10  9  9  9  0  0  0  0  0]
 [10 10 10  9  9  9  0  0  0  0  0]
 [10 10 10  9  9  9  0  0  0  0  0]
 [10 10 10  9  9  9  0  0  0  0  0]
 [10 10 10  7  7  7  0  0  0  0  0]
 [10 10 10  6  6  6  0  0  0  0  0]]",[1005 1510 1695    0   82   98  100    0    0    0    0],[ 0 26 36  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
270,"[[ 73  82  79  78  79  61   0   0   0   0   0]
 [ 99 113 104  99 103  82   0   0   0   0   0]
 [ 94 108  99  94  98  81   0   0   0   0   0]
 [ 93 107  98  93  97  82   0   0   0   0   0]
 [105 133 124 119 123 101   0   0   0   0   0]
 [ 93 116 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 14 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  9  8  8  8  0  0  0  0  0]
 [10 10  9  8  8  8  0  0  0  0  0]
 [10 10  9  8  8  8  0  0  0  0  0]
 [10 10  9  8  8  8  0  0  0  0  0]
 [10 10  9  6  6  6  0  0  0  0  0]
 [10 10  9  5  5  5  0  0  0  0  0]]",[1005 1514 1703    0   82   98  100    0    0    0    0],[ 0 26 36  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
271,"[[ 73  82  79  78  79  61   0   0   0   0   0]
 [ 99 113 104  99 103  82   0   0   0   0   0]
 [ 94 108  99  94  98  81   0   0   0   0   0]
 [ 93 107  98  93  97  82   0   0   0   0   0]
 [105 133 124 119 123 101   0   0   0   0   0]
 [ 93 116 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 14 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  9  8  8  8  0  0  0  0  0]
 [10 10  9  8  8  8  0  0  0  0  0]
 [10 10  9  8  8  8  0  0  0  0  0]
 [10 10  9  8  8  8  0  0  0  0  0]
 [10 10  9  6  6  6  0  0  0  0  0]
 [10 10  9  5  5  5  0  0  0  0  0]]",[1005 1514 1703    0   82   98  100    0    0    0    0],[ 0 26 36  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
272,"[[ 74  83  79  78  79  61   0   0   0   0   0]
 [100 114 104  99 103  82   0   0   0   0   0]
 [ 95 109  99  94  98  81   0   0   0   0   0]
 [ 94 108  98  93  97  82   0   0   0   0   0]
 [106 134 124 119 123 101   0   0   0   0   0]
 [ 94 117 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 15 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  8  7  7  7  0  0  0  0  0]
 [10 10  8  7  7  7  0  0  0  0  0]
 [10 10  8  7  7  7  0  0  0  0  0]
 [10 10  8  7  7  7  0  0  0  0  0]
 [10 10  8  5  5  5  0  0  0  0  0]
 [10 10  8  4  4  4  0  0  0  0  0]]",[1005 1518 1711    0   82   98  100    0    0    0    0],[ 0 26 37  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
273,"[[ 75  84  79  78  79  61   0   0   0   0   0]
 [101 115 104  99 103  82   0   0   0   0   0]
 [ 96 110  99  94  98  81   0   0   0   0   0]
 [ 95 109  98  93  97  82   0   0   0   0   0]
 [107 135 124 119 123 101   0   0   0   0   0]
 [ 95 118 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 16 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  7  6  6  6  0  0  0  0  0]
 [10 10  7  6  6  6  0  0  0  0  0]
 [10 10  7  6  6  6  0  0  0  0  0]
 [10 10  7  6  6  6  0  0  0  0  0]
 [10 10  7  4  4  4  0  0  0  0  0]
 [10 10  7  3  3  3  0  0  0  0  0]]",[1005 1522 1719    0   82   98  100    0    0    0    0],[ 0 26 38  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
274,"[[ 76  85  79  78  79  61   0   0   0   0   0]
 [102 116 104  99 103  82   0   0   0   0   0]
 [ 97 111  99  94  98  81   0   0   0   0   0]
 [ 96 110  98  93  97  82   0   0   0   0   0]
 [108 136 124 119 123 101   0   0   0   0   0]
 [ 96 119 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 17 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  6  5  5  5  0  0  0  0  0]
 [10 10  6  5  5  5  0  0  0  0  0]
 [10 10  6  5  5  5  0  0  0  0  0]
 [10 10  6  5  5  5  0  0  0  0  0]
 [10 10  6  3  3  3  0  0  0  0  0]
 [10 10  6  2  2  2  0  0  0  0  0]]",[1005 1526 1727    0   82   98  100    0    0    0    0],[ 0 26 39  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
275,"[[ 76  85  79  78  79  61   0   0   0   0   0]
 [102 116 104  99 103  82   0   0   0   0   0]
 [ 97 111  99  94  98  81   0   0   0   0   0]
 [ 96 110  98  93  97  82   0   0   0   0   0]
 [108 136 124 119 123 101   0   0   0   0   0]
 [ 96 119 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 17 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  6  5  5  5  0  0  0  0  0]
 [10 10  6  5  5  5  0  0  0  0  0]
 [10 10  6  5  5  5  0  0  0  0  0]
 [10 10  6  5  5  5  0  0  0  0  0]
 [10 10  6  3  3  3  0  0  0  0  0]
 [10 10  6  2  2  2  0  0  0  0  0]]",[1005 1526 1727    0   82   98  100    0    0    0    0],[ 0 26 39  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
276,"[[ 77  86  79  78  79  61   0   0   0   0   0]
 [103 117 104  99 103  82   0   0   0   0   0]
 [ 98 112  99  94  98  81   0   0   0   0   0]
 [ 97 111  98  93  97  82   0   0   0   0   0]
 [109 137 124 119 123 101   0   0   0   0   0]
 [ 97 120 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 18 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  2  2  2  0  0  0  0  0]
 [10 10  5  1  1  1  0  0  0  0  0]]",[1005 1530 1735    0   82   98  100    0    0    0    0],[ 0 26 40  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
277,"[[ 77  86  79  78  79  61   0   0   0   0   0]
 [103 117 104  99 103  82   0   0   0   0   0]
 [ 98 112  99  94  98  81   0   0   0   0   0]
 [ 97 111  98  93  97  82   0   0   0   0   0]
 [109 137 124 119 123 101   0   0   0   0   0]
 [ 97 120 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 18 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  2  2  2  0  0  0  0  0]
 [10 10  5  1  1  1  0  0  0  0  0]]",[1005 1530 1735    0   82   98  100    0    0    0    0],[ 0 26 40  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
278,"[[ 77  86  79  78  79  61   0   0   0   0   0]
 [103 117 104  99 103  82   0   0   0   0   0]
 [ 98 112  99  94  98  81   0   0   0   0   0]
 [ 97 111  98  93  97  82   0   0   0   0   0]
 [109 137 124 119 123 101   0   0   0   0   0]
 [ 97 120 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 18 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  2  2  2  0  0  0  0  0]
 [10 10  5  1  1  1  0  0  0  0  0]]",[1005 1530 1735    0   82   98  100    0    0    0    0],[ 0 26 40  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
279,"[[ 77  86  79  78  79  61   0   0   0   0   0]
 [103 117 104  99 103  82   0   0   0   0   0]
 [ 98 112  99  94  98  81   0   0   0   0   0]
 [ 97 111  98  93  97  82   0   0   0   0   0]
 [109 137 124 119 123 101   0   0   0   0   0]
 [ 97 120 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 18 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  2  2  2  0  0  0  0  0]
 [10 10  5  1  1  1  0  0  0  0  0]]",[1005 1530 1735    0   82   98  100    0    0    0    0],[ 0 26 40  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
280,"[[ 77  86  79  78  79  61   0   0   0   0   0]
 [103 117 104  99 103  82   0   0   0   0   0]
 [ 98 112  99  94  98  81   0   0   0   0   0]
 [ 97 111  98  93  97  82   0   0   0   0   0]
 [109 137 124 119 123 101   0   0   0   0   0]
 [ 97 120 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 18 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  4  4  4  0  0  0  0  0]
 [10 10  5  2  2  2  0  0  0  0  0]
 [10 10  5  1  1  1  0  0  0  0  0]]",[1005 1530 1735    0   82   98  100    0    0    0    0],[ 0 26 40  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
281,"[[ 78  87  79  78  79  61   0   0   0   0   0]
 [104 118 104  99 103  82   0   0   0   0   0]
 [ 99 113  99  94  98  81   0   0   0   0   0]
 [ 98 112  98  93  97  82   0   0   0   0   0]
 [110 138 124 119 123 101   0   0   0   0   0]
 [ 98 121 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 19 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  4  3  3  3  0  0  0  0  0]
 [10 10  4  3  3  3  0  0  0  0  0]
 [10 10  4  3  3  3  0  0  0  0  0]
 [10 10  4  3  3  3  0  0  0  0  0]
 [10 10  4  1  1  1  0  0  0  0  0]
 [10 10  4  0  0  0  0  0  0  0  0]]",[1005 1534 1743    0   82   98  100    0    0    0    0],[ 0 26 41  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
282,"[[ 78  87  79  78  79  61   0   0   0   0   0]
 [104 118 104  99 103  82   0   0   0   0   0]
 [ 99 113  99  94  98  81   0   0   0   0   0]
 [ 98 112  98  93  97  82   0   0   0   0   0]
 [110 138 124 119 123 101   0   0   0   0   0]
 [ 98 121 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 19 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  4  3  3  3  0  0  0  0  0]
 [10 10  4  3  3  3  0  0  0  0  0]
 [10 10  4  3  3  3  0  0  0  0  0]
 [10 10  4  3  3  3  0  0  0  0  0]
 [10 10  4  1  1  1  0  0  0  0  0]
 [10 10  4  0  0  0  0  0  0  0  0]]",[1005 1534 1743    0   82   98  100    0    0    0    0],[ 0 26 41  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
283,"[[ 79  88  79  78  79  61   0   0   0   0   0]
 [105 119 104  99 103  82   0   0   0   0   0]
 [100 114  99  94  98  81   0   0   0   0   0]
 [ 99 113  98  93  97  82   0   0   0   0   0]
 [111 139 124 119 123 101   0   0   0   0   0]
 [ 99 122 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 20 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  3  2  2  2  0  0  0  0  0]
 [10 10  3  2  2  2  0  0  0  0  0]
 [10 10  3  2  2  2  0  0  0  0  0]
 [10 10  3  2  2  2  0  0  0  0  0]
 [10 10  3  0  0  0  0  0  0  0  0]
 [10 10  3  0  0  0  0  0  0  0  0]]",[1005 1538 1751    0   82   98  100    0    0    0    0],[ 0 26 42  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
284,"[[ 80  89  79  78  79  61   0   0   0   0   0]
 [106 120 104  99 103  82   0   0   0   0   0]
 [101 115  99  94  98  81   0   0   0   0   0]
 [100 114  98  93  97  82   0   0   0   0   0]
 [112 140 124 119 123 101   0   0   0   0   0]
 [100 123 103  98 102  84   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 21 11 18 10  0  0  0  0  0  0]
 [ 0 29 18 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  2  1  1  1  0  0  0  0  0]
 [10 10  2  1  1  1  0  0  0  0  0]
 [10 10  2  1  1  1  0  0  0  0  0]
 [10 10  2  1  1  1  0  0  0  0  0]
 [10 10  2  0  0  0  0  0  0  0  0]
 [10 10  2  0  0  0  0  0  0  0  0]]",[1005 1542 1759    0   82   98  100    0    0    0    0],[ 0 26 43  0  0  1  1  0  0  0  0],[ 0  9 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
